title,url,set,indegree,outdegree,pagerank
TheBostonChannel.com - Shopping - Tapes Show Kennedy Fought For Moon Landing,http://www.thebostonchannel.com/shopping/929735/detail.html,[R],0,4,0.000319926873857404
TechTV | Was the Moon Landing a Hoax?,"http://www.techtv.com/news/print/0,23102,3400026,00.html",[R],0,5,0.000319926873857404
CORE: Apollo Moon Landing: Out of This World,http://catalog.core.nasa.gov/core.nsf/bb02d51770e10ea58625672300732508/b5f63bd1cc6ea6a386256a7100683e67?OpenDocument,[R],0,6,0.000319926873857404
Empty title field,http://astronomylinks.com/satellites_and_missions/moon/landing_conspiracy,[R],0,36,0.000319926873857404
The Apollo Moon Landing - DVD,http://www.physlink.com/estore/cart/ApolloMoonLandingDVD.cfm,[R],0,3,0.000319926873857404
Where Do I Find? Moon Landing,http://www.si.edu/resource/faq/where/moonland.htm,[R],0,1,0.000319926873857404
Moon Landing Survey,http://www.cen.uiuc.edu/~akapadia/moonstuff/moonsurvey.html,[R],0,2,0.000319926873857404
The Moon Landing: 30 Years Later,http://enquirer.com/editions/1999/07/18/loc_the_moon_landing_30.html,[R],0,9,0.000319926873857404
Conspiracy Planet - Moon Landing Scam - Apollo 11 Moon Landing Scam Out-Takes,http://www.conspiracyplanet.com/channel.cfm?channelid=124&amp;contentid=576,[R],0,1,0.000319926873857404
Moon landing a hoax?,"http://www.news24.com/News24/Technology/Science_Nature/0,1113,2-13-46_1281091,00.html",[R],0,6,0.000319926873857404
Best Music Buys - Apollo 11 Moon Landing - The BBC Television...,http://www.bestwebbuys.com/music/compare/id/1396825/isrc/m-compare-artist,[R],0,1,0.000319926873857404
Was the American moon landing a fake? - CodingClick Community Forum,http://forum.codingclick.com/showthread.php?threadid=117,[R],0,3,0.000319926873857404
United States Moon Landing: Apollo 11 Worksheet,http://www.grc.nasa.gov/WWW/K-12/Missions/Virginia/Moonla_1_act.htm,[R],0,1,0.000319926873857404
IMA Hero: Space Books - Moon Landing,http://www.imahero.com/bookstore/space/moonland_bookstore.htm,[R],0,27,0.000319926873857404
$9.95 Apollo 11 Moon Landing,http://www.skyimagelab.com/995ap11moonl.html,[R],0,1,0.000319926873857404
Apocrypha Now! Archive: Ex-Astronaut Decks Moon Landing Doubter,http://urbanlegends.about.com/library/bl-an091002.htm,[R],0,1,0.000319926873857404
Apollo 11 Moon Landing Site,http://cluster.home.mindspring.com/landing.html,[R],0,1,0.000319926873857404
NASA Moon Landing Illustrations - VCI,http://www.omegagrafix.com/resume/nasa.htm,[R],0,15,0.000319926873857404
Stock Footage - Moon Landing,http://www.camcorderinfo.com/content/stock_moonlanding.htm,[R],0,8,0.000319926873857404
GetFound Search Results,http://www.vaibox.com/chnl1.asp?keyword=moon%20landing,[R],0,13,0.000319926873857404
"radar, telescope and moon landing hoax .... - www.ezboard.com",http://pub80.ezboard.com/feverythingspacefrm13.showMessage?topicID=63.topic,[R],0,9,0.000319926873857404
President Kennedy's Moon Landing ... is now at JohnShepler.com,http://my.execpc.com/~shepler/kennedy.html,[R],0,128,0.000319926873857404
Moon landing - www.ezboard.com,http://pub144.ezboard.com/fbattlefieldcafefrm5.showMessage?topicID=157.topic,[R],0,3,0.000319926873857404
Re: NASA Commissions Book To Prove Moon Landing -,http://www.virtuallystrange.net/ufo/updates/2002/nov/m16-027.shtml,[R],0,1,0.000319926873857404
Questions about the moon landing : sciforums.com,http://www.sciforums.com/archive/30/2002/08/2/10116,[R],0,1,0.000319926873857404
Moon Landing? - www.ezboard.com,http://pub64.ezboard.com/ffinchuckfrm14.showMessage?topicID=26.topic,[R],0,7,0.000319926873857404
Proof the moon landing was faked. - www.ezboard.com,http://pub42.ezboard.com/ftechfrontfrm4.showMessage?topicID=17.topic,[R],0,1,0.000319926873857404
Lunar Lander Game - Classic Arcade Moon Landing Simulation,http://www.springfrog.com/games/lunar-lander,[R],0,2,0.000319926873857404
Empty title field,http://www.sonicaura.com/soundbites.asp?ID=48&amp;page=1,[R],0,2,0.000319926873857404
The Moon Landing Conspiracy by Shanon Hayes,http://www.episode00.com/moon.html,[R],0,3,0.000319926873857404
Couchblog: Moon Landing,http://www.couchblog.de/couchblog/archives/2003/01/moon_landing.php,[R],0,9,0.000319926873857404
Moon landing hoax - computing technology,http://www.terravista.pt/guincho/2104/moon/landing_hoax.html,[R],0,2,0.000319926873857404
CodingClick Community Forum - Was the American moon landing a fake?,http://forum.codingclick.com/printthread.php?threadid=117,[R],0,3,0.000319926873857404
psychoceramics: (Fwd) Re: moon landing,http://dev.null.org/psychoceramics/archives/1998.03/msg00040.html,[R],0,1,0.000319926873857404
TR 1/2003: G. Rudolf: The Moon Landing: Fact or Fiction,http://www.vho.org/tr/2003/1/Rudolf75-81.html,[R],0,2,0.000319926873857404
GetFound Search Results,http://www.vaibox.com/search.asp?keyword=MOON%20LANDING,[R],0,13,0.000319926873857404
Happy Fun Pundit: Moon Landing Faked!,http://www.happyfunpundit.com/hfp/archives/000066.html,[R],0,10,0.000319926873857404
Moon Landing An ASME Top 10,http://popularmechanics.com/science/space/2000/10/moon_landing_asme,[R],0,1,0.000319926873857404
Kestrel's Nest: Moon Landing Debunking,http://www.ericwagoner.com/weblog/archives/000253.html,[R],0,4,0.000319926873857404
Moon landing- ufo on video - www.ezboard.com,http://pub69.ezboard.com/falienufosforumfrm2.showMessage?topicID=281.topic,[R],0,6,0.000319926873857404
The Moon Landing Hoax @ www.ezboard.com,http://pub75.ezboard.com/bthemoonlandinghoax,[R],0,1,0.000319926873857404
First Moon Landing,http://atschool.eduweb.co.uk/sirrobhitch.suffolk/Info_Books/first_moon_landing.htm,[R],0,1,0.000319926873857404
Moon Landing Photos - Photographs - Pictures,http://free-stock-photos.com/science/moon-landing.html,[R],0,23,0.000319926873857404
Spacecraft Posters - Shuttles Mir Hubble and Moon Landing,http://www.boondocksnet.com/cb/posters_spacecraft.html,[R],0,26,0.000319926873857404
"""Space exploration, Moon Landing, Apollo, French Colonies, French Polynesia, St Pierre, FSAT, Worldwide Topical Stamps""",http://home.att.net/~slralbany/SPACE.html,[R],0,358,0.000319926873857404
Moon Landing--Science: Primary (Grades 1-3),http://www.teachercreated.com/lessons/010831ps.shtml,[R],0,5,0.000319926873857404
Gyre.org :  India plans Moon landing,http://www.gyre.org/news/article/2938,[R],0,1,0.000319926873857404
&#187;2001&#171;: Eine Odyssee im Weltraum?,http://www.heise.de/tp/deutsch/special/raum/4605/1.html,[I],0,6,0.000319926873857404
disinformation | lunargate!,http://www.disinfo.com/pages/dossier/id181/pg1,[I],0,9,0.000319926873857404
The Sphinx Temple - Links,http://sphinxtemple.virtualave.net/links.html,[I],0,7,0.000319926873857404
Empty title field,http://ca.geocities.com/rubyhoney97402/saucerrantpage.html,[I],0,2,0.000319926873857404
i know what i know.  i sing what i said.,http://www.littlemeanfish.com/blogstuff/weblog.php,[I],0,2,0.000319926873857404
The Info Service,http://info-s.com/conspiracy.html,[I],0,2,0.000319926873857404
"Tech Tidbit -- July 16, 2001",http://www.alteich.com/tidbits/t071601.htm,[I],0,2,0.000319926873857404
Ask a Scientist,http://www.windows.ucar.edu/tour/link=/kids_space/ask.html,[I],0,4,0.000319926873857404
Space Science,http://cluster.home.mindspring.com/space.html,[I],0,4,0.000319926873857404
Skeptic's Dictionary Newsletter 16,http://skepdic.com/news/newsletter16.html,[I],0,5,0.000319926873857404
Moon Hoax,http://www.geocities.com/maxim_recoil/moon.html,[I],0,4,0.000319926873857404
Lloyd Johnson,http://www.cuyamaca.net/lloyd.johnson,[I],0,1,0.000319926873857404
Los viajes a la Luna NO fueron falsos: Enlaces y otros datos,http://www.iespana.es/intercosmos/reportajes/luna/luna_enlaces.htm,[I],0,20,0.000319926873857404
Take-off in den Tod,http://www.heise.de/tp/deutsch/special/raum/14112/1.html,[I],0,2,0.000319926873857404
Empty title field,http://www.news8.net/internetsearch.hrb?k=nasa,[I],0,1,0.000319926873857404
The Great Moon Hoax,http://www.southpole.com/headlines/y2001/ast23feb_2.htm,[I],0,14,0.000319926873857404
History 275: Conspiracy and Dissent in 20th c. America,http://post.queensu.ca/~smithgs/275links.html,[I],0,1,0.000319926873857404
Lunar Anomalies &amp; Articles,http://www.marsearthconnection.com/luna.html,[I],0,5,0.000319926873857404
ASP: Astronomical Pseudo-science: A Skeptic's Resource List,http://www.astrosociety.org/education/resources/pseudobibprint.html,[I],0,2,0.000319926873857404
SUBSCRIBE to the FREE Learning Electronically About Freedom mailing service,http://freedomlaw.com/FORM.html,[I],0,2,0.000319926873857404
"Is it really true that man never really walked on the Moon...the picture of the American Flag (the one put there by the Aplollo astronauts) is waving (or straight out) in the wind, but is no wind on the moon?  How could that be possible if there is no atmosphere on the Moon?  Was it some sort of opt",http://www.windows.ucar.edu/tour/link=/kids_space/moon_flag.html&amp;edu=high,[I],0,4,0.000319926873857404
Open Directory - Science: Technology: Space: Missions: Manned: United States: Apollo,http://dmoz.org/Science/Technology/Space/Missions/Manned/United_States/Apollo,[I],0,11,0.000319926873857404
NTW 101,http://www.fandm.edu/Departments/Astronomy/NTW101/NTW101.html,[I],0,3,0.000319926873857404
Did we really land on the moon?,http://www.valleyskeptic.com/moon_hoax.html,[I],0,3,0.000319926873857404
Lombry's Luxorion,http://www.astrosurf.com/lombry/url-a.htm,[I],0,22,0.000319926873857404
BBC NEWS | Science/Nature | Nasa pulls Moon hoax book,http://news.bbc.co.uk/2/low/science/nature/2424927.stm,[I],0,4,0.000319926873857404
Welcome to PUSLE,http://www.fam-bundgaard.dk/pusle.htm,[I],0,5,0.000319926873857404
Rymdteknik,http://www.oso.chalmers.se/~susanne/rymdteknik.html,[I],0,2,0.000319926873857404
Seven Wonders Archives - August 1999,http://www.penncen.com/7wonders/7aug99.html,[I],0,1,0.000319926873857404
Conspiratii... anticonspiratii... totul e o conspiratie...,http://www.goarna.go.ro/teoria_c.htm,[I],0,1,0.000319926873857404
Moon Hoax Links,http://www.redzero.demon.co.uk/moonhoax/links.html,[I],0,5,0.000319926873857404
Jim Scotti's Space Links,http://pirlwww.lpl.arizona.edu/~jscotti/links/space.html,[I],0,17,0.000319926873857404
Online Book,http://www.physics.sfasu.edu/astro/astronomylinks/all4.html,[I],0,5,0.000319926873857404
Empty title field,http://tgrsolution.net/UFO/index.shtml,[I],0,1,0.000319926873857404
The $$$ Motive and More,http://www.business.uab.edu/cache/motives.htm,[I],0,10,0.000319926873857404
A Response to the Apollo Hoax Allegation,http://homepage.mac.com/casewright/essays/apollo.html,[I],0,8,0.000319926873857404
Links p� www.mejling.dk,http://www.mejling.dk/links.html,[I],0,4,0.000319926873857404
Charlie's Diary,http://www.antipope.org/charlie/blosxom.cgi/2002/Nov,[I],0,3,0.000319926873857404
[ t e c h n o \ c u l t u r e ],http://radio.weblogs.com/0103966/2002/12/04.html,[I],0,3,0.000319926873857404
Hugh's ramblings: August 2001 Archives,http://www.cabezal.com/blog/archives/2001_08.shtml,[I],0,1,0.000319926873857404
Links to other Space/Astronomy Sites,http://www.btinternet.com/~Dave.Eagle/sites.html,[I],0,4,0.000319926873857404
Oliver Hall - Links - Miscellany,http://www.geocities.com/SoHo/Atrium/5801/link_misc_nf.html,[I],0,1,0.000319926873857404
The moon does not exist! | Metafilter,http://www.metafilter.com/mefi/23208,[I],0,1,0.000319926873857404
Henrik 'Leopold' Herranen,http://www.cs.tut.fi/~leopold,[I],0,2,0.000319926873857404
Hiperespacio.com,http://www.hiperespacio.com/2002_05_01_archive.htm,[I],0,4,0.000319926873857404
MeArte de mudanza - Octubre 2002 - Archivos,http://laferrer.tabira.org/archivos/2002_10.html,[I],0,3,0.000319926873857404
Andrew Stevenson's web page,http://www.lancs.ac.uk/staff/exaajs,[I],0,1,0.000319926873857404
"not.so.soft &#187; life, unfolding",http://www.notsosoft.com/blog/2001_08_01_x.php,[I],0,3,0.000319926873857404
STATIC-KITTEN.COM,http://www.static-kitten.com/blogs/thoughts2001.php,[I],0,1,0.000319926873857404
Jacco's Astronomie en Ruimtevaart Links,http://home.kabelfoon.nl/~jaccobu/links/jarl.htm,[I],0,7,0.000319926873857404
LO PEOR DE LA RED,http://users.servicios.retecal.es/rodera/peor.htm,[I],0,2,0.000319926873857404
Missions,http://www.ssl.umd.edu/space/missions.html,[I],0,42,0.000319926873857404
i-r-genius.com,http://www.i-r-genius.com/links.html,[I],0,1,0.000319926873857404
Happy Fun Pundit: July 2002 Archives,http://www.happyfunpundit.com/hfp/archives/2002_07.html,[I],0,10,0.000319926873857404
Empty title field,http://www.ntk.net/2001/08/31,[I],0,1,0.000319926873857404
"Wrightfield - Dayton, Ohio",http://www.wrightfield.com,[I],0,1,0.000319926873857404
Family PC Fun; Family Games; Family Values; Archive,http://www.familypcfun.com/fun/archive,[I],0,11,0.000319926873857404
Where Worlds Collide: The Moon Landing was Faked?,http://www.kalyr.com/weblog/memes/000387.shtml,[I],0,2,0.000319926873857404
Aduaneros sin fronteras,http://aduaneros.olea.org,[I],0,2,0.000319926873857404
"hawes mechanical television archive, links page",http://my.core.com/~jpressel/mtv_page/mtv_links.htm,[I],0,1,0.000319926873857404
Empty title field,http://homepage.ntlworld.com/mjhk,[I],0,1,0.000319926873857404
Links,http://www.mitch5597.freeserve.co.uk/interest.htm,[I],0,2,0.000319926873857404
Empty title field,http://hometown.aol.com/WARCOMEDIA/index1.html,[I],0,1,0.000319926873857404
minor 9th | August 2001 archive,http://www.minor9th.com/2001_08.php,[I],0,5,0.000319926873857404
"Radiation and Climate Group, Dept. Meteorology, Univ. Reading",http://www.met.rdg.ac.uk/~radiation/links2.html,[I],0,2,0.000319926873857404
Empty title field,http://members.aol.com/WARCOMEDIA/index1.html,[I],0,1,0.000319926873857404
Bookmarks,http://www.bmm.icnet.uk/~smithgr/bookmarks.html,[I],0,2,0.000319926873857404
Kidnap the moon,http://www.halfbakery.com/idea/Kidnap_20the_20moon,[I],0,1,0.000319926873857404
GLenn LTP - Virtual Visits,http://www.grc.nasa.gov/WWW/K-12/CoE/apollomoonlandingsvideocon.htm,[I],0,6,0.000319926873857404
Modern Folklore and Other Lies at The Conspiracy Network,http://www.theconspiracynetwork.com/folklore/lore.html,[I],0,7,0.000319926873857404
:: NASA Quest &gt; Space ::,http://quest.arc.nasa.gov/projects/space/iss2001/may/05-21-02jd.html,[I],0,2,0.000319926873857404
WWW Space and Mystery - Space News and Information,http://spaceandmystery.tripod.com/moon.htm,[I],0,17,0.000319926873857404
I Can't Focus: Trained (Un)Shaved Monkeys,http://today.icantfocus.com/blog/archives/entries/000028,[I],0,4,0.000319926873857404
Empty title field,http://www.angelfire.com/mi4/books,[I],0,1,0.000319926873857404
a_ Lenda. Ladr�es disfar�ados de Hare Krishnas usam prolifermilonema para dopar suas v�timas (hoax).,http://www.quatrocantos.com/lendas/97_hare_krishnas.htm,[I],0,1,0.000319926873857404
